ID,Nationality,Name,Age,Overall,Potential,Team,Value,Wage,Total_Point
49072,Uruguay,D. Forlán,['31'],85,88,Atlético Madrid,€0,€0,2044
45674,Ghana,M. Essien,['27'],85,89,Chelsea,€0,€0,2315
45574,Netherlands,R. van der Vaart,['27'],85,88,Tottenham Hotspur,€0,€0,2078
45197,Spain,Xabi Alonso,['28'],85,87,Real Madrid,€0,€0,2245
24630,Spain,Pepe Reina,['27'],85,86,Liverpool,€0,€0,1296
13732,England,J. Terry,['29'],85,90,Chelsea,€0,€0,1890
7289,England,R. Ferdinand,['31'],85,89,Manchester United,€0,€0,1889
1179,Italy,G. Buffon,['32'],85,90,Juventus,€0,€0,1424
189362,Brazil,Hulk,['23'],84,87,Porto,€0,€0,2156
180930,Bosnia and Herzegovina,E. Džeko,['24'],84,89,Manchester City,€0,€0,2023
179813,Uruguay,E. Cavani,['23'],84,89,Napoli,€0,€0,2168
177003,Croatia,L. Modrić,['24'],84,87,Tottenham Hotspur,€0,€0,2167
176635,Germany,M. Özil,['21'],84,88,Real Madrid,€0,€0,2007
173731,Wales,G. Bale,['20'],84,85,Tottenham Hotspur,€0,€0,2267
167948,France,H. Lloris,['23'],84,90,Olympique Lyonnais,€0,€0,1182
164240,Brazil,Thiago Silva,['25'],84,89,Milan,€0,€0,2142
163297,Serbia,M. Krasić,['25'],84,89,Juventus,€0,€0,2144
155862,Spain,Sergio Ramos,['24'],84,90,Real Madrid,€0,€0,2177
150418,Germany,M. Gomez,['24'],84,86,FC Bayern München,€0,€0,1954
146536,Spain,Jesús Navas,['24'],84,90,Sevilla,€0,€0,1972
146530,Brazil,Dani Alves,['27'],84,88,FC Barcelona,€0,€0,2292
142708,Argentina,D. Milito,['31'],84,87,Inter,€0,€0,2077
139068,Portugal,Nani,['23'],84,89,Manchester United,€0,€0,1996
138123,Argentina,E. Cambiasso,['29'],84,87,Inter,€0,€0,2276
121933,Germany,R. Adler,['25'],84,88,Bayer 04 Leverkusen,€0,€0,1263
120533,Portugal,Pepe,['27'],84,88,Real Madrid,€0,€0,1939
120274,Italy,A. Di Natale,['32'],84,86,Udinese,€0,€0,2118
52091,France,P. Evra,['29'],84,86,Manchester United,€0,€0,2209
48940,Czech Republic,P. Čech,['28'],84,90,Chelsea,€0,€0,1299
34079,England,A. Cole,['29'],84,87,Chelsea,€0,€0,2179
30110,Bulgaria,D. Berbatov,['29'],84,87,Manchester United,€0,€0,2055
23461,Argentina,W. Samuel,['32'],84,87,Inter,€0,€0,1881
7826,Netherlands,R. van Persie,['26'],84,89,Arsenal,€0,€0,2077
3622,Portugal,Ricardo Carvalho,['32'],84,87,Real Madrid,€0,€0,1895
189505,Spain,Pedro,['22'],83,86,FC Barcelona,€0,€0,2028
170797,Turkey,N. Şahin,['21'],83,86,Borussia Dortmund,€0,€0,2205
167397,Colombia,Falcao,['24'],83,87,Porto,€0,€0,2066
165153,France,K. Benzema,['22'],83,88,Real Madrid,€0,€0,1943
163705,France,S. Mandanda,['25'],83,88,Olympique Marseille,€0,€0,1189
163419,France,B. Sagna,['27'],83,85,Arsenal,€0,€0,2108
162131,Spain,Fernando Llorente,['25'],83,85,Athletic Club,€0,€0,1943
148119,Russia,I. Akinfeev,['24'],83,88,CSKA Moskva,€0,€0,1319
147777,Russia,A. Arshavin,['29'],83,88,Arsenal,€0,€0,1966
146748,Spain,Diego López,['28'],83,87,Villarreal,€0,€0,1282
146692,Brazil,Nenê,['28'],83,85,Paris Saint Germain,€0,€0,2024
146562,Spain,Santi Cazorla,['25'],83,86,Villarreal,€0,€0,1976
142754,Argentina,J. Mascherano,['26'],83,86,FC Barcelona,€0,€0,2107
136194,Brazil,Luís Fabiano,['29'],83,86,Sevilla,€0,€0,1988
136130,Brazil,Alex,['28'],83,84,Chelsea,€0,€0,2022
119152,Côte d'Ivoire,K. Touré,['29'],83,87,Manchester City,€0,€0,1993
111093,Spain,Reyes,['26'],83,85,Atlético Madrid,€0,€0,1995
53302,Italy,D. De Rossi,['26'],83,86,Roma,€0,€0,2282
53116,Italy,F. Miccoli,['31'],83,85,Palermo,€0,€0,2042
53050,Togo,E. Adebayor,['26'],83,88,Real Madrid,€0,€0,1989
51539,Netherlands,E. van der Sar,['39'],83,87,Manchester United,€0,€0,1272
46815,Norway,B. Hangeland,['29'],83,85,Fulham,€0,€0,1956
45601,France,F. Malouda,['30'],83,86,Chelsea,€0,€0,2065
20289,Côte d'Ivoire,Y. Touré,['27'],83,87,Manchester City,€0,€0,2216
7631,Italy,A. Cassano,['27'],83,86,Milan,€0,€0,2058
5809,France,N. Anelka,['31'],83,89,Chelsea,€0,€0,2029
2147,Netherlands,M. Stekelenburg,['27'],83,86,Ajax,€0,€0,1428
1088,Italy,A. Nesta,['34'],83,89,Milan,€0,€0,1833
191180,Argentina,J. Pastore,['21'],82,90,Palermo,€0,€0,2067
184941,Chile,A. Sánchez,['21'],82,86,Udinese,€0,€0,2047
183898,Argentina,Á. Di María,['22'],82,86,Real Madrid,€0,€0,2092
183277,Belgium,E. Hazard,['19'],82,87,Lille,€0,€0,2023
181872,Chile,A. Vidal,['23'],82,84,Bayer 04 Leverkusen,€0,€0,2196
180432,Brazil,Hernanes,['25'],82,86,Lazio,€0,€0,2181
180175,Brazil,Alexandre Pato,['20'],82,91,Milan,€0,€0,1971
179752,Paraguay,Ó. Cardozo,['27'],82,85,Benfica,€0,€0,2066
178372,Serbia,B. Ivanović,['26'],82,84,Chelsea,€0,€0,2038
178088,Spain,Mata,['22'],82,88,Valencia,€0,€0,1965
176927,Brazil,Welliton,['23'],82,89,Spartak Moskva,€0,€0,2030
176580,Uruguay,L. Suárez,['23'],82,88,Liverpool,€0,€0,2241
171877,Slovakia,M. Hamšik,['22'],82,88,Napoli,€0,€0,2192
165580,Brazil,Diego Alves,['25'],82,86,Almería,€0,€0,1319
162409,Italy,G. Rossi,['23'],82,86,Villarreal,€0,€0,2002
159065,Argentina,E. Lavezzi,['25'],82,87,Napoli,€0,€0,1997
158133,Peru,J. Farfán,['25'],82,85,Schalke 04,€0,€0,2000
157503,Cameroon,A. Song,['22'],82,86,Arsenal,€0,€0,2072
157304,Belgium,T. Vermaelen,['24'],82,87,Arsenal,€0,€0,2049
152908,England,A. Young,['24'],82,86,Aston Villa,€0,€0,1931
152747,England,A. Lennon,['23'],82,85,Tottenham Hotspur,€0,€0,1828
152554,France,G. Clichy,['24'],82,86,Arsenal,€0,€0,2007
152039,Denmark,D. Agger,['25'],82,86,Liverpool,€0,€0,2073
150724,England,J. Hart,['23'],82,88,Manchester City,€0,€0,1347
146758,Spain,Soldado,['25'],82,88,Valencia,€0,€0,2029
143745,Turkey,A. Turan,['23'],82,88,Galatasaray,€0,€0,1925
142707,Argentina,L. López,['27'],82,86,Olympique Lyonnais,€0,€0,2118
141645,France,E. Abidal,['30'],82,85,FC Barcelona,€0,€0,1980
138110,Portugal,Bruno Alves,['28'],82,85,Zenit,€0,€0,2077
137361,Italy,G. Pazzini,['25'],82,85,Inter,€0,€0,1999
136144,Brazil,Robinho,['26'],82,86,Milan,€0,€0,1987
135460,Brazil,Alex,['32'],82,84,Fenerbahçe,€0,€0,1974
134906,Morocco,M. Chamakh,['26'],82,88,Arsenal,€0,€0,2113
123576,Italy,M. Borriello,['28'],82,84,Roma,€0,€0,2000
111661,Cameroon,C. Kameni,['26'],82,87,Espanyol,€0,€0,1269
53612,Germany,P. Mertesacker,['25'],82,85,Werder Bremen,€0,€0,1767
53012,Germany,T. Wiese,['28'],82,86,Werder Bremen,€0,€0,1323
50598,England,D. Bent,['26'],82,84,Aston Villa,€0,€0,1938
50542,England,J. Defoe,['27'],82,83,Tottenham Hotspur,€0,€0,1894
46042,Brazil,Juan,['31'],82,86,Roma,€0,€0,1826
45119,Spain,Mikel Arteta,['28'],82,84,Everton,€0,€0,2261
41784,Senegal,M. Niang,['30'],82,85,Fenerbahçe,€0,€0,2053
28130,Brazil,Ronaldinho,['30'],82,87,Flamengo,€0,€0,1942
20800,Portugal,Danny,['26'],82,88,Zenit,€0,€0,2071
11141,Germany,M. Klose,['32'],82,85,FC Bayern München,€0,€0,2007
10959,Argentina,P. Aimar,['30'],82,87,Benfica,€0,€0,2038
7743,United States,L. Donovan,['28'],82,84,LA Galaxy,€0,€0,2098
5467,England,J. Carragher,['32'],82,84,Liverpool,€0,€0,1730
3647,Germany,M. Ballack,['33'],82,86,Bayer 04 Leverkusen,€0,€0,2272
1041,Argentina,J. Zanetti,['36'],82,86,Inter,€0,€0,2182
246,England,P. Scholes,['35'],82,88,Manchester United,€0,€0,2152
241,Wales,R. Giggs,['36'],82,88,Manchester United,€0,€0,2067
190871,Brazil,Neymar,['18'],81,88,Santos,€0,€0,1998
189596,Germany,T. Müller,['20'],81,87,FC Bayern München,€0,€0,1990
189511,Spain,Sergio Busquets,['21'],81,84,FC Barcelona,€0,€0,2090
187688,Brazil,Ganso,['20'],81,89,Santos,€0,€0,2002
186627,Italy,M. Balotelli,['19'],81,87,Manchester City,€0,€0,1989
183177,Paraguay,L. Barrios,['25'],81,84,Borussia Dortmund,€0,€0,1963
179944,Brazil,David Luiz,['23'],81,88,Chelsea,€0,€0,2050
179846,Germany,S. Khedira,['23'],81,86,Real Madrid,€0,€0,2204
179591,Spain,Pablo Hernández,['25'],81,83,Valencia,€0,€0,2011
179546,Germany,M. Marin,['22'],81,87,Werder Bremen,€0,€0,1848
178603,Germany,M. Hummels,['21'],81,88,Borussia Dortmund,€0,€0,1987
177326,France,M. Valbuena,['25'],81,83,Olympique Marseille,€0,€0,2004
176949,Costa Rica,B. Ruíz,['24'],81,87,FC Twente,€0,€0,2019
176944,Belgium,M. Fellaini,['22'],81,83,Everton,€0,€0,2126
171919,Brazil,Naldo,['27'],81,85,Werder Bremen,€0,€0,2009
170733,Côte d'Ivoire,Gervinho,['23'],81,87,Lille,€0,€0,2049
167905,Ecuador,L. Valencia,['24'],81,87,Manchester United,€0,€0,2074
165740,England,A. Johnson,['22'],81,85,Manchester City,€0,€0,1966
164859,England,T. Walcott,['21'],81,86,Arsenal,€0,€0,1929
164477,Nigeria,J. Mikel,['23'],81,86,Chelsea,€0,€0,2080
164169,Brazil,Filipe,['24'],81,86,Atlético Madrid,€0,€0,2185
162893,Switzerland,J. Djourou,['23'],81,86,Arsenal,€0,€0,1855
162347,Portugal,João Moutinho,['23'],81,87,Porto,€0,€0,2226
161956,Spain,Borja Valero,['25'],81,83,Villarreal,€0,€0,2095
159261,Italy,F. Quagliarella,['27'],81,85,Juventus,€0,€0,2044
157481,Spain,Raúl Albiol,['24'],81,88,Real Madrid,€0,€0,1953
153296,France,Y. Gourcuff,['23'],81,86,Olympique Lyonnais,€0,€0,2167
152850,Brazil,Alex,['28'],81,86,Spartak Moskva,€0,€0,2128
150516,Germany,L. Podolski,['25'],81,87,FC Köln,€0,€0,1963
148803,Netherlands,K. Huntelaar,['26'],81,85,Schalke 04,€0,€0,1989
148711,Brazil,Luisão,['29'],81,83,Benfica,€0,€0,1976
148224,Portugal,Raúl Meireles,['27'],81,84,Liverpool,€0,€0,2202
148138,Croatia,I. Olić,['30'],81,83,FC Bayern München,€0,€0,2020
147660,Russia,S. Ryzhikov,['29'],81,84,Rubin Kazan,€0,€0,1320
142750,Argentina,L. González,['29'],81,84,Olympique Marseille,€0,€0,2218
139997,Croatia,D. Srna,['28'],81,83,,€0,€0,2236
139843,Brazil,Michel Bastos,['26'],81,88,Olympique Lyonnais,€0,€0,2241
139094,Brazil,Helton,['32'],81,85,Porto,€0,€0,1260
138782,Scotland,D. Fletcher,['26'],81,85,Manchester United,€0,€0,2198
138445,Uruguay,D. Lugano,['29'],81,84,Fenerbahçe,€0,€0,1766
138412,England,J. Milner,['24'],81,87,Manchester City,€0,€0,2222
136138,Brazil,Diego,['25'],81,88,VfL Wolfsburg,€0,€0,2022
135567,Brazil,Nilmar,['25'],81,86,Villarreal,€0,€0,1913
135451,Brazil,Gomes,['29'],81,84,Tottenham Hotspur,€0,€0,1314
121622,Ukraine,A. Tymoshchuk,['31'],81,83,FC Bayern München,€0,€0,2125
116494,France,C. Carrasso,['28'],81,85,Bordeaux,€0,€0,1248
114764,Spain,Iraizoz,['29'],81,83,Athletic Club,€0,€0,1277
106850,Montenegro,M. Vučinić,['26'],81,85,Roma,€0,€0,2083
102359,Bosnia and Herzegovina,Z. Misimović,['28'],81,85,Galatasaray,€0,€0,1984
54013,England,S. Downing,['25'],81,85,Aston Villa,€0,€0,2049
53578,Netherlands,N. De Jong,['25'],81,84,Manchester City,€0,€0,2116
51412,Australia,T. Cahill,['30'],81,85,Everton,€0,€0,2251
49012,Germany,K. Kuranyi,['28'],81,83,Dinamo Moskva,€0,€0,1925
45504,Croatia,M. Petrić,['29'],81,83,Hamburger SV,€0,€0,2123
45186,Spain,Joaquín,['28'],81,87,Valencia,€0,€0,1941
40900,Senegal,S. Diawara,['31'],81,84,Olympique Marseille,€0,€0,1805
25420,Peru,C. Pizarro,['31'],81,84,Werder Bremen,€0,€0,2016
21146,England,M. Carrick,['28'],81,86,Manchester United,€0,€0,2206
19765,Netherlands,M. van Bommel,['33'],81,84,Milan,€0,€0,2188
16254,United States,T. Howard,['31'],81,86,Everton,€0,€0,1293
12259,Mali,S. Keita,['30'],81,85,FC Barcelona,€0,€0,2195
9593,Spain,Guti,['33'],81,85,Beşiktaş,€0,€0,2019
8247,Spain,Palop,['36'],81,86,Sevilla,€0,€0,1271
7784,France,D. Cissé,['28'],81,82,Panathinaikos,€0,€0,1913
7763,Italy,A. Pirlo,['31'],81,89,Milan,€0,€0,2068
6908,Serbia,D. Stanković,['31'],81,85,Inter,€0,€0,2197
6647,France,W. Gallas,['32'],81,86,Tottenham Hotspur,€0,€0,1874
4077,Portugal,Simão,['30'],81,82,Beşiktaş,€0,€0,1942
2651,Republic of Ireland,S. Given,['34'],81,85,Manchester City,€0,€0,1291
2196,Germany,R. Weidenfeller,['29'],81,83,Borussia Dortmund,€0,€0,1350
1625,France,T. Henry,['32'],81,89,New York RB,€0,€0,2010
1289,France,S. Frey,['30'],81,85,Fiorentina,€0,€0,1282
1238,Italy,F. Totti,['33'],81,90,Roma,€0,€0,2075
1219,Italy,C. Abbiati,['32'],81,85,Milan,€0,€0,1294
193080,Spain,De Gea,['19'],80,85,Atlético Madrid,€0,€0,1316
189461,England,J. Wilshere,['18'],80,88,Arsenal,€0,€0,2137
188428,Côte d'Ivoire,S. Doumbia,['22'],80,85,CSKA Moskva,€0,€0,1969
186789,Brazil,Victor,['27'],80,85,Grêmio,€0,€0,1316
186581,Japan,K. Honda,['24'],80,89,CSKA Moskva,€0,€0,2213
183280,France,A. Rami,['24'],80,85,Lille,€0,€0,1921
182879,Hungary,B. Dzsudzsák,['23'],80,84,PSV,€0,€0,1916
182521,Germany,T. Kroos,['20'],80,88,FC Bayern München,€0,€0,2040
182493,Uruguay,D. Godín,['24'],80,82,Atlético Madrid,€0,€0,1922
179764,Argentina,D. Conca,['27'],80,81,Fluminense,€0,€0,2022
178562,Argentina,É. Banega,['22'],80,86,Valencia,€0,€0,2143
177610,Spain,Javi Martinez,['21'],80,83,Athletic Club,€0,€0,2088
177491,Croatia,Eduardo,['27'],80,87,,€0,€0,1966
176676,Brazil,Marcelo,['22'],80,83,Real Madrid,€0,€0,2175
174379,Uruguay,G. Castro,['25'],80,84,Mallorca,€0,€0,1947
173909,Ghana,K. Boateng,['23'],80,85,Milan,€0,€0,2213
173210,Italy,C. Marchisio,['24'],80,87,Juventus,€0,€0,2186
171897,Mexico,A. Guardado,['23'],80,86,Deportivo La Coruña,€0,€0,2026
170802,Brazil,Geromel,['24'],80,84,FC Köln,€0,€0,1845
169195,Brazil,Renato Augusto,['22'],80,85,Bayer 04 Leverkusen,€0,€0,1933
167628,France,S. Ruffier,['23'],80,83,Monaco,€0,€0,1228
166706,Slovakia,M. Škrtel,['25'],80,85,Liverpool,€0,€0,1766
164959,Cameroon,S. M'Bia,['24'],80,86,Olympique Marseille,€0,€0,2117
164469,England,G. Agbonlahor,['23'],80,87,Aston Villa,€0,€0,1970
163711,France,L. Diarra,['25'],80,85,Real Madrid,€0,€0,2003
163631,England,L. Baines,['25'],80,83,Everton,€0,€0,2163
163155,England,B. Foster,['27'],80,84,Birmingham City,€0,€0,1292
162123,Spain,Amorebieta,['25'],80,81,Athletic Club,€0,€0,1861
160774,Brazil,Fred,['26'],80,85,Fluminense,€0,€0,1903
160766,France,J. Ménez,['23'],80,84,Roma,€0,€0,2021
158372,Netherlands,I. Afellay,['24'],80,87,FC Barcelona,€0,€0,2111
155897,United States,C. Dempsey,['27'],80,84,Fulham,€0,€0,2021
155885,Republic of Ireland,A. McGeady,['24'],80,86,Spartak Moskva,€0,€0,1966
154950,Russia,Y. Zhirkov,['26'],80,86,Chelsea,€0,€0,2160
153177,Argentina,M. Zárate,['23'],80,88,Lazio,€0,€0,1992
152820,Brazil,Grafite,['31'],80,84,VfL Wolfsburg,€0,€0,1937
148557,Poland,I. Jeleń,['29'],80,85,Auxerre,€0,€0,1971
148302,Portugal,Liedson,['32'],80,82,Corinthians,€0,€0,2024
148217,Russia,A. Anyukov,['27'],80,84,Zenit,€0,€0,2170
146760,Spain,Juanfran,['25'],80,81,Atlético Madrid,€0,€0,1991
146741,Spain,Arbeloa,['27'],80,84,Real Madrid,€0,€0,2050
143408,Ukraine,O. Aliyev,['25'],80,86,Lokomotiv Moskva,€0,€0,2079
139720,Belgium,V. Kompany,['24'],80,85,Manchester City,€0,€0,2026
137809,Brazil,Vágner Love,['26'],80,85,CSKA Moskva,€0,€0,1968
137782,England,G. Johnson,['25'],80,85,Liverpool,€0,€0,2111
137506,North Macedonia,G. Pandev,['26'],80,85,Inter,€0,€0,2083
137262,Germany,S. Kießling,['26'],80,82,Bayer 04 Leverkusen,€0,€0,1949
135339,Brazil,Fábio,['29'],80,84,Cruzeiro,€0,€0,1293
121122,Germany,S. Rolfes,['28'],80,82,Bayer 04 Leverkusen,€0,€0,2088
120312,England,M. Dawson,['26'],80,81,Tottenham Hotspur,€0,€0,1651
120304,Cameroon,J. Makoun,['27'],80,86,Aston Villa,€0,€0,2114
117063,France,N. Douchez,['30'],80,83,Rennes,€0,€0,1269
115533,Switzerland,D. Benaglio,['26'],80,86,VfL Wolfsburg,€0,€0,1380
112253,France,J. Toulalan,['26'],80,85,Olympique Lyonnais,€0,€0,2057
106231,Spain,Aduriz,['29'],80,81,Valencia,€0,€0,1989
103935,Italy,A. Aquilani,['25'],80,88,Juventus,€0,€0,2147
54033,England,T. Huddlestone,['23'],80,82,Tottenham Hotspur,€0,€0,2156
53055,Italy,M. Ambrosini,['33'],80,87,Milan,€0,€0,2173
53030,France,A. Diarra,['28'],80,85,Bordeaux,€0,€0,2032
52270,Germany,H. Westermann,['26'],80,83,Hamburger SV,€0,€0,2018
50752,England,L. King,['29'],80,83,Tottenham Hotspur,€0,€0,1704
49370,Italy,T. Motta,['27'],80,85,Inter,€0,€0,2181
46857,Norway,M. Pedersen,['28'],80,85,Blackburn Rovers,€0,€0,2140
41635,France,P. Mexès,['28'],80,84,Roma,€0,€0,1881
28765,Brazil,Zé Roberto,['35'],80,86,Hamburger SV,€0,€0,2178
26709,Mexico,R. Márquez,['31'],80,85,New York RB,€0,€0,2093
25924,Spain,Capdevila,['32'],80,83,Villarreal,€0,€0,2214
24248,Chile,D. Pizarro,['30'],80,84,Roma,€0,€0,2126
20775,Portugal,Quaresma,['26'],80,86,Beşiktaş,€0,€0,1887
19977,Finland,S. Hyypiä,['36'],80,85,Bayer 04 Leverkusen,€0,€0,1708
16619,Colombia,I. Córdoba,['33'],80,85,Inter,€0,€0,1888
11983,United States,B. Friedel,['39'],80,84,Aston Villa,€0,€0,1266
11576,Spain,Marchena,['30'],80,85,Villarreal,€0,€0,1957
10264,Netherlands,R. Van Nistelrooy,['33'],80,88,Hamburger SV,€0,€0,1982
9805,Wales,C. Bellamy,['30'],80,84,Cardiff City,€0,€0,2145
8473,Czech Republic,T. Rosický,['29'],80,87,Arsenal,€0,€0,2014
7518,Argentina,J. Verón,['35'],80,86,,€0,€0,2114
6826,England,G. Barry,['29'],80,85,Manchester City,€0,€0,2172
5430,Germany,T. Frings,['33'],80,86,Werder Bremen,€0,€0,2165
4667,Italy,M. De Sanctis,['33'],80,82,Napoli,€0,€0,1155
3912,France,L. Saha,['31'],80,88,Everton,€0,€0,1987
1803,Argentina,J. Saviola,['28'],80,84,Benfica,€0,€0,1956
1075,Italy,A. Del Piero,['35'],80,89,Juventus,€0,€0,2028
899,Germany,F. Rost,['37'],80,84,Hamburger SV,€0,€0,1313
684,Australia,M. Schwarzer,['37'],80,82,Fulham,€0,€0,1270
552,Mali,F. Kanouté,['32'],80,85,Sevilla,€0,€0,2014
200647,Slovenia,J. Iličić,['22'],79,87,Palermo,€0,€0,2037
192366,Argentina,N. Otamendi,['22'],79,87,Porto,€0,€0,1836
188177,Brazil,Douglas,['22'],79,87,FC Twente,€0,€0,1786
185221,Brazil,Luiz Gustavo,['22'],79,82,FC Bayern München,€0,€0,2032
185103,Serbia,A. Kolarov,['24'],79,86,Manchester City,€0,€0,2194
184943,Brazil,Ramires,['23'],79,84,Chelsea,€0,€0,2172
184410,Romania,A. Murgu,['30'],79,85,Fiorentina,€0,€0,2003
184344,Italy,L. Bonucci,['23'],79,87,Juventus,€0,€0,1990
184120,Spain,Bruno,['26'],79,82,Villarreal,€0,€0,2060
183900,Argentina,D. Perotti,['21'],79,85,Sevilla,€0,€0,1884
183899,Argentina,P. Piatti,['21'],79,86,Almería,€0,€0,1886
183556,Serbia,N. Subotic,['21'],79,87,Borussia Dortmund,€0,€0,1963
182859,Uruguay,W. Gargano,['25'],79,83,Napoli,€0,€0,2147
182836,England,A. Carroll,['21'],79,87,Liverpool,€0,€0,1968
182168,Italy,A. Ranocchia,['22'],79,88,Inter,€0,€0,1845
181820,Montenegro,S. Jovetić,['20'],79,87,Fiorentina,€0,€0,1979
181459,Greece,V. Torosidis,['25'],79,83,Olympiakos Piraeus,€0,€0,2044
181455,France,A. Cissokho,['22'],79,85,Olympique Lyonnais,€0,€0,2012
181392,Brazil,Carlos Eduardo,['22'],79,86,Rubin Kazan,€0,€0,1923
179972,Switzerland,E. Derdiyok,['22'],79,85,Bayer 04 Leverkusen,€0,€0,1857
177765,Senegal,P. Cissé,['25'],79,81,SC Freiburg,€0,€0,1890
177528,Italy,A. Matri,['25'],79,85,Juventus,€0,€0,1927
177134,Senegal,D. Ba,['25'],79,83,West Ham United,€0,€0,1966
175379,Spain,Pedro León,['23'],79,86,Real Madrid,€0,€0,2001
174543,Chile,C. Bravo,['27'],79,80,Real Sociedad,€0,€0,1522
172672,Portugal,Varela,['25'],79,84,Porto,€0,€0,1999
172124,Senegal,M. Sow,['24'],79,84,Lille,€0,€0,1967
172049,Netherlands,E. Elia,['23'],79,87,Hamburger SV,€0,€0,1869
171688,Portugal,Fábio Coentrão,['22'],79,86,Benfica,€0,€0,2198
171318,Spain,Diego Capel,['22'],79,87,Sevilla,€0,€0,1853
170481,Argentina,E. Garay,['23'],79,85,Real Madrid,€0,€0,1924
169721,England,M. Richards,['22'],79,85,Manchester City,€0,€0,1927
169386,Italy,S. Floccari,['28'],79,85,Lazio,€0,€0,2001
168435,Italy,S. Sirigu,['23'],79,86,Palermo,€0,€0,1277
168320,Ghana,A. Gyan,['24'],79,83,Sunderland,€0,€0,1925
167943,France,Y. Cabaye,['24'],79,87,Lille,€0,€0,2190
167305,Peru,J. Vargas,['26'],79,84,Fiorentina,€0,€0,2204
167237,Germany,P. Helmes,['26'],79,83,VfL Wolfsburg,€0,€0,1842
164435,Morocco,M. Boussoufa,['25'],79,82,Anderlecht,€0,€0,1991
164300,Brazil,André Dias,['31'],79,84,Lazio,€0,€0,1916
163083,Portugal,Rolando,['24'],79,83,Porto,€0,€0,1891
161754,Spain,Javi García,['23'],79,83,Benfica,€0,€0,2143
159287,Italy,R. Montolivo,['25'],79,85,Fiorentina,€0,€0,2094
158232,Côte d'Ivoire,S. Kalou,['24'],79,85,Chelsea,€0,€0,1899
157597,Croatia,N. Kranjčar,['25'],79,81,Tottenham Hotspur,€0,€0,1961
156722,France,M. Flamini,['26'],79,86,Milan,€0,€0,2108
156432,France,G. Hoarau,['26'],79,86,Paris Saint Germain,€0,€0,1986
150278,Czech Republic,J. Drobný,['30'],79,83,Hamburger SV,€0,€0,1217
149184,Italy,C. Maggio,['28'],79,85,Napoli,€0,€0,2174
147779,Russia,V. Bystrov,['26'],79,85,Zenit,€0,€0,1958
147455,Russia,M. Izmailov,['27'],79,82,Sporting CP,€0,€0,2059
146970,Spain,Carlos Cuéllar,['28'],79,84,Aston Villa,€0,€0,1752
146439,Spain,Negredo,['24'],79,85,Sevilla,€0,€0,1909
143783,Turkey,İ. Toraman,['28'],79,84,Beşiktaş,€0,€0,1872
143657,Turkey,S. Çetin,['29'],79,81,Galatasaray,€0,€0,1767
143632,Turkey,V. Demirel,['28'],79,84,Fenerbahçe,€0,€0,1327
143587,Argentina,F. Belluschi,['26'],79,84,Porto,€0,€0,2076
